scores,labels,files
0.9942427,1.0,LA_T_1947289
0.98247015,1.0,LA_T_1958041
0.99412763,1.0,LA_T_1993493
0.9923193,1.0,LA_T_1998467
0.9934916,1.0,LA_T_2111302
0.98400855,1.0,LA_T_2234745
0.99382246,1.0,LA_T_2251552
0.9630087,1.0,LA_T_2294265
0.9948596,1.0,LA_T_2294639
0.9954209,1.0,LA_T_2333099
0.9956453,1.0,LA_T_2342428
0.99332446,1.0,LA_T_2474830
0.9962053,1.0,LA_T_2521567
0.99667066,1.0,LA_T_2602546
0.99472934,1.0,LA_T_2731864
0.9952479,1.0,LA_T_2842909
0.9960322,1.0,LA_T_2929732
0.9959193,1.0,LA_T_2986269
0.99419713,1.0,LA_T_3009781
0.98821604,1.0,LA_T_3013589
0.9964855,1.0,LA_T_3053396
0.9960181,1.0,LA_T_3099361
0.985529,1.0,LA_T_3120997
0.99609464,1.0,LA_T_3171022
0.996222,1.0,LA_T_3171910
0.98875684,1.0,LA_T_3238248
0.996738,1.0,LA_T_3251036
0.9947396,1.0,LA_T_3261775
0.9969984,1.0,LA_T_3303309
0.98930603,1.0,LA_T_3303753
0.98511094,1.0,LA_T_3341346
0.99731535,1.0,LA_T_3397120
0.9928952,1.0,LA_T_3517970
0.9944542,1.0,LA_T_3549215
0.9796801,1.0,LA_T_3638294
0.9955284,1.0,LA_T_3647945
0.9953276,1.0,LA_T_3660426
0.98621017,1.0,LA_T_3707173
0.9963018,1.0,LA_T_3711047
0.99633336,1.0,LA_T_3847129
0.9910102,1.0,LA_T_3855077
0.96319014,1.0,LA_T_3867300
0.9934849,1.0,LA_T_3891540
0.99332494,1.0,LA_T_4036663
0.99553394,1.0,LA_T_4081129
0.9942101,1.0,LA_T_4248963
0.994162,1.0,LA_T_4360186
0.9847232,1.0,LA_T_4391278
0.992785,1.0,LA_T_4399209
0.9967528,1.0,LA_T_4467678
0.978109,1.0,LA_T_4477791
0.98972815,1.0,LA_T_4534891
0.9958534,1.0,LA_T_4622476
0.99400514,1.0,LA_T_4647642
0.9970061,1.0,LA_T_4693111
0.99514246,1.0,LA_T_4746063
0.99134916,1.0,LA_T_4832141
0.99535465,1.0,LA_T_4894235
0.990256,1.0,LA_T_4947096
0.9950363,1.0,LA_T_5035990
0.99406505,1.0,LA_T_5176766
0.99442345,1.0,LA_T_5271380
0.986343,1.0,LA_T_5313006
0.9907748,1.0,LA_T_5318642
0.97489005,1.0,LA_T_5337188
0.99485415,1.0,LA_T_5435005
0.9954918,1.0,LA_T_5436373
0.99166626,1.0,LA_T_5438923
0.9961449,1.0,LA_T_5521030
0.9915025,1.0,LA_T_5578425
0.9914301,1.0,LA_T_5588658
0.9970868,1.0,LA_T_5628076
0.9877292,1.0,LA_T_5650866
0.993679,1.0,LA_T_5651104
0.99165934,1.0,LA_T_5661618
0.9965745,1.0,LA_T_5714527
0.9949083,1.0,LA_T_5733182
0.99671715,1.0,LA_T_5743006
0.9887205,1.0,LA_T_5765329
0.99681854,1.0,LA_T_5780995
0.9928449,1.0,LA_T_5796029
0.9899148,1.0,LA_T_5819013
0.99488634,1.0,LA_T_5832521
0.99126446,1.0,LA_T_5873332
0.99368805,1.0,LA_T_5892025
0.9782882,1.0,LA_T_6251550
0.9841585,1.0,LA_T_6253212
0.9897266,1.0,LA_T_6299430
0.99173963,1.0,LA_T_6300789
0.99557364,1.0,LA_T_6325760
0.9947082,1.0,LA_T_6328530
0.98945415,1.0,LA_T_6389742
0.996262,1.0,LA_T_6414668
0.99621326,1.0,LA_T_6423413
0.99328375,1.0,LA_T_6436847
0.9967704,1.0,LA_T_6468643
0.99015737,1.0,LA_T_6551460
0.99374145,1.0,LA_T_6639432
0.99529797,1.0,LA_T_6651613
0.9972397,1.0,LA_T_6659831
0.99369204,1.0,LA_T_6702083
0.9940779,1.0,LA_T_6904174
0.98072,1.0,LA_T_6918070
0.9765238,1.0,LA_T_7071263
0.99093854,1.0,LA_T_7088416
0.99580425,1.0,LA_T_7147791
0.9946725,1.0,LA_T_7354676
0.9960412,1.0,LA_T_7507005
0.98452383,1.0,LA_T_7549840
0.984654,1.0,LA_T_7558536
0.9925889,1.0,LA_T_7685810
0.9930167,1.0,LA_T_7722062
0.98607254,1.0,LA_T_7723562
0.99282247,1.0,LA_T_7790802
0.9962425,1.0,LA_T_7816569
0.996009,1.0,LA_T_7891507
0.9917413,1.0,LA_T_7897023
0.99605525,1.0,LA_T_7919712
0.9958972,1.0,LA_T_7923121
0.99234605,1.0,LA_T_7956465
0.99460053,1.0,LA_T_7968741
0.9951521,1.0,LA_T_7975611
0.96589947,1.0,LA_T_7978076
0.9784622,1.0,LA_T_7988431
0.99599457,1.0,LA_T_8104921
0.97953206,1.0,LA_T_8165752
0.98934925,1.0,LA_T_8180027
0.9773399,1.0,LA_T_8240270
0.98726547,1.0,LA_T_8297185
0.9948066,1.0,LA_T_8311181
0.99079996,1.0,LA_T_8313917
0.9918813,1.0,LA_T_8315958
0.99483114,1.0,LA_T_8372504
0.9958395,1.0,LA_T_8389875
0.9915598,1.0,LA_T_8459657
0.9942399,1.0,LA_T_8462207
0.9759974,1.0,LA_T_8497475
0.99511707,1.0,LA_T_8534302
0.9944508,1.0,LA_T_8594556
0.9807146,1.0,LA_T_8669004
0.9948789,1.0,LA_T_8691753
0.99255615,1.0,LA_T_8772123
0.99555063,1.0,LA_T_8784078
0.9835073,1.0,LA_T_8885763
0.99622357,1.0,LA_T_8921425
0.9779375,1.0,LA_T_8931202
0.9946891,1.0,LA_T_8969978
0.99391705,1.0,LA_T_9019440
0.9910595,1.0,LA_T_9169850
0.99379843,1.0,LA_T_9202097
0.99446434,1.0,LA_T_9215988
0.9929731,1.0,LA_T_9225910
0.9946622,1.0,LA_T_9248025
0.9927717,1.0,LA_T_9260301
0.9869631,1.0,LA_T_9276139
0.988862,1.0,LA_T_9373186
0.994266,1.0,LA_T_9425622
0.9955961,1.0,LA_T_9451674
0.99192494,1.0,LA_T_9495265
0.9957848,1.0,LA_T_9526666
0.9864884,1.0,LA_T_9591827
0.9949438,1.0,LA_T_9598396
0.9874222,1.0,LA_T_9624863
0.99623674,1.0,LA_T_9629343
0.988014,1.0,LA_T_9642984
0.9923309,1.0,LA_T_9687883
0.99179876,1.0,LA_T_9695890
0.99566585,1.0,LA_T_9715246
0.96668273,1.0,LA_T_9735027
0.9785265,1.0,LA_T_9791905
0.9970632,1.0,LA_T_9806732
0.9956807,1.0,LA_T_1012583
0.99636984,1.0,LA_T_1074765
0.99599177,1.0,LA_T_1076210
0.99650687,1.0,LA_T_1085704
0.96294427,1.0,LA_T_1110673
0.99633706,1.0,LA_T_1115054
0.99677414,1.0,LA_T_1177155
0.99501836,1.0,LA_T_1190429
0.99582255,1.0,LA_T_1229215
0.99580246,1.0,LA_T_1247400
0.9810941,1.0,LA_T_1346203
0.9960891,1.0,LA_T_1346935
0.9766069,1.0,LA_T_1410167
0.99545336,1.0,LA_T_1451038
0.99635774,1.0,LA_T_1545966
0.9951564,1.0,LA_T_1583122
0.9895174,1.0,LA_T_1605577
0.99723047,1.0,LA_T_1609496
0.99415874,1.0,LA_T_1645264
0.9951475,1.0,LA_T_1649237
0.9947351,1.0,LA_T_1759425
0.9716058,1.0,LA_T_1801940
0.9940048,1.0,LA_T_1807269
0.9945808,1.0,LA_T_1894043
0.99570036,1.0,LA_T_1975290
0.9946898,1.0,LA_T_2055906
0.9969795,1.0,LA_T_2112199
0.9940871,1.0,LA_T_2150322
0.99290085,1.0,LA_T_2231317
0.9960296,1.0,LA_T_2247575
0.99712354,1.0,LA_T_2265802
0.996414,1.0,LA_T_2279958
0.9967098,1.0,LA_T_2283644
0.9962423,1.0,LA_T_2325045
0.9950517,1.0,LA_T_2364398
0.8919601,1.0,LA_T_2381314
0.9783412,1.0,LA_T_2392145
0.9908111,1.0,LA_T_2454540
0.9969747,1.0,LA_T_2537113
0.9976211,1.0,LA_T_2569921
0.97802323,1.0,LA_T_2613283
0.9969824,1.0,LA_T_2688631
0.99675375,1.0,LA_T_2800001
0.9971219,1.0,LA_T_2820005
0.9965385,1.0,LA_T_2833414
0.9929605,1.0,LA_T_2904574
0.99660635,1.0,LA_T_2920928
0.99132186,1.0,LA_T_3022542
0.98734283,1.0,LA_T_3029173
0.9975133,1.0,LA_T_3075213
0.99613476,1.0,LA_T_3168464
0.9583601,1.0,LA_T_3199250
0.91192794,1.0,LA_T_3298098
0.99680954,1.0,LA_T_3367991
0.99637574,1.0,LA_T_3386033
0.9960393,1.0,LA_T_3406165
0.9943573,1.0,LA_T_3434799
0.9888016,1.0,LA_T_3458064
0.99549884,1.0,LA_T_3513375
0.99544466,1.0,LA_T_3550057
0.9958568,1.0,LA_T_3682028
0.9964824,1.0,LA_T_3723770
0.99415636,1.0,LA_T_3732311
0.9978369,1.0,LA_T_3748183
0.99685645,1.0,LA_T_3823453
0.9971385,1.0,LA_T_3847366
0.996219,1.0,LA_T_3858754
0.9976439,1.0,LA_T_3911955
0.9881982,1.0,LA_T_3916429
0.9869828,1.0,LA_T_3937427
0.99079776,1.0,LA_T_4001750
0.9951491,1.0,LA_T_4007642
0.9843407,1.0,LA_T_4019452
0.997165,1.0,LA_T_4121900
0.99602014,1.0,LA_T_4374389
0.9355145,1.0,LA_T_4388574
0.99529064,1.0,LA_T_4396827
0.9825973,1.0,LA_T_4478089
0.99605656,1.0,LA_T_4548072
0.9934691,1.0,LA_T_4627826
0.9894258,1.0,LA_T_4658222
0.9515753,1.0,LA_T_4772983
0.9967713,1.0,LA_T_4780450
0.99630475,1.0,LA_T_4804940
0.989906,1.0,LA_T_4946569
0.99362755,1.0,LA_T_4962664
0.99689806,1.0,LA_T_5020979
0.99661994,1.0,LA_T_5200490
0.99559265,1.0,LA_T_5220491
0.99106324,1.0,LA_T_5250999
0.9940181,1.0,LA_T_5261209
0.99742365,1.0,LA_T_5270895
0.9967656,1.0,LA_T_5290459
0.9975442,1.0,LA_T_5299748
0.99518025,1.0,LA_T_5370816
0.99605775,1.0,LA_T_5384345
0.9969285,1.0,LA_T_5413012
0.9972199,1.0,LA_T_5423431
0.9925517,1.0,LA_T_5433188
0.9931797,1.0,LA_T_5474339
0.9957891,1.0,LA_T_5538735
0.9968201,1.0,LA_T_5680353
0.9854741,1.0,LA_T_5689504
0.97590894,1.0,LA_T_5697909
0.996227,1.0,LA_T_5759683
0.99627715,1.0,LA_T_5828584
0.9960483,1.0,LA_T_5989718
0.9964682,1.0,LA_T_6050283
0.9960748,1.0,LA_T_6141147
0.99607384,1.0,LA_T_6149612
0.99689156,1.0,LA_T_6161736
0.98057395,1.0,LA_T_6222471
0.9922218,1.0,LA_T_6265807
0.9953016,1.0,LA_T_6337823
0.9967499,1.0,LA_T_6372420
0.98464763,1.0,LA_T_6380635
0.9948185,1.0,LA_T_6401870
0.9920236,1.0,LA_T_6414916
0.9930369,1.0,LA_T_6463350
0.993975,1.0,LA_T_6489508
0.97371566,1.0,LA_T_6518010
0.99703693,1.0,LA_T_6612638
0.9975337,1.0,LA_T_6744555
0.9969879,1.0,LA_T_6786786
0.99611926,1.0,LA_T_6795771
0.9972209,1.0,LA_T_6809703
0.996748,1.0,LA_T_6838359
0.9934324,1.0,LA_T_6842527
0.9973896,1.0,LA_T_6869984
0.9923739,1.0,LA_T_6874294
0.9892446,1.0,LA_T_6895690
0.99269825,1.0,LA_T_6898494
0.9812758,1.0,LA_T_6899514
0.99559516,1.0,LA_T_6916185
0.9785994,1.0,LA_T_6937877
0.990406,1.0,LA_T_6973944
0.9942561,1.0,LA_T_6992206
0.9939964,1.0,LA_T_7002090
0.77872354,1.0,LA_T_7009865
0.9914518,1.0,LA_T_7089662
0.99321425,1.0,LA_T_7128798
0.99743396,1.0,LA_T_7152163
0.9962289,1.0,LA_T_7193331
0.99553406,1.0,LA_T_7195836
0.99714124,1.0,LA_T_7244422
0.98487824,1.0,LA_T_7251628
0.9971566,1.0,LA_T_7290608
0.9851671,1.0,LA_T_7463742
0.99695253,1.0,LA_T_7476272
0.99613535,1.0,LA_T_7646662
0.9928558,1.0,LA_T_7672686
0.9958782,1.0,LA_T_7777382
0.99669635,1.0,LA_T_7844981
0.98817235,1.0,LA_T_7865870
0.99724436,1.0,LA_T_8025249
0.9966635,1.0,LA_T_8095132
0.9947431,1.0,LA_T_8145727
0.9970879,1.0,LA_T_8145904
0.9963044,1.0,LA_T_8165053
0.99434304,1.0,LA_T_8257737
0.9850568,1.0,LA_T_8278483
0.9963413,1.0,LA_T_8396834
0.99362355,1.0,LA_T_8461418
0.9923544,1.0,LA_T_8479323
0.99516135,1.0,LA_T_8491052
0.99548846,1.0,LA_T_8492758
0.9963096,1.0,LA_T_8509371
0.9942795,1.0,LA_T_8599747
0.9902756,1.0,LA_T_8746609
0.99579805,1.0,LA_T_8802194
0.9868767,1.0,LA_T_8807302
0.99682826,1.0,LA_T_8808256
0.99736965,1.0,LA_T_8813506
0.9958567,1.0,LA_T_8928336
0.9919974,1.0,LA_T_8978892
0.9715935,1.0,LA_T_8989372
0.9955391,1.0,LA_T_9015976
0.9966365,1.0,LA_T_9029848
0.9740743,1.0,LA_T_9066681
0.9961234,1.0,LA_T_9092571
0.99357283,1.0,LA_T_9176704
0.9918143,1.0,LA_T_9199974
0.99660814,1.0,LA_T_9218527
0.99442345,1.0,LA_T_9223020
0.99551845,1.0,LA_T_9253208
0.9965957,1.0,LA_T_9295399
0.9960751,1.0,LA_T_9438404
0.99625224,1.0,LA_T_9647619
0.9967976,1.0,LA_T_9651436
0.99332136,1.0,LA_T_9734482
0.99554574,1.0,LA_T_9812275
0.99405754,1.0,LA_T_9844951
0.99457955,1.0,LA_T_9850423
0.99637574,1.0,LA_T_9879174
0.9970758,1.0,LA_T_9950155
0.98722875,1.0,LA_T_9984936
0.9963496,1.0,LA_T_1032064
0.997795,1.0,LA_T_1039167
0.99709535,1.0,LA_T_1047588
0.99531037,1.0,LA_T_1055109
0.99772495,1.0,LA_T_1119789
0.9959193,1.0,LA_T_1149443
0.9951114,1.0,LA_T_1189681
0.99757296,1.0,LA_T_1362893
0.99700063,1.0,LA_T_1399671
0.99777514,1.0,LA_T_1473010
0.9952047,1.0,LA_T_1483329
0.9970456,1.0,LA_T_1485648
0.9960865,1.0,LA_T_1551620
0.9972945,1.0,LA_T_1581115
0.99685246,1.0,LA_T_1631270
0.9967986,1.0,LA_T_1679817
0.997551,1.0,LA_T_1691064
0.99706453,1.0,LA_T_1740438
0.9969926,1.0,LA_T_1749546
0.9975198,1.0,LA_T_1872227
0.9972874,1.0,LA_T_1906117
0.9967001,1.0,LA_T_2024918
0.99628675,1.0,LA_T_2061669
0.9978315,1.0,LA_T_2107888
0.9951805,1.0,LA_T_2193333
0.99661106,1.0,LA_T_2355486
0.9965258,1.0,LA_T_2425859
0.9953394,1.0,LA_T_2481214
0.9974963,1.0,LA_T_2532604
0.99658835,1.0,LA_T_2550411
0.9964489,1.0,LA_T_2620285
0.9970631,1.0,LA_T_2683575
0.99624276,1.0,LA_T_2703080
0.99563086,1.0,LA_T_2812227
0.99604154,1.0,LA_T_2938056
0.9974214,1.0,LA_T_2981683
0.9977457,1.0,LA_T_3008105
0.99676967,1.0,LA_T_3048787
0.9955018,1.0,LA_T_3100854
0.99722606,1.0,LA_T_3150888
0.99591535,1.0,LA_T_3181660
0.9965591,1.0,LA_T_3210566
0.9960194,1.0,LA_T_3394279
0.9844877,1.0,LA_T_3441568
0.997424,1.0,LA_T_3629702
0.99734974,1.0,LA_T_3675046
0.995074,1.0,LA_T_3719682
0.99723744,1.0,LA_T_3737765
0.99658906,1.0,LA_T_3748671
0.9976616,1.0,LA_T_3790142
0.99720794,1.0,LA_T_3798593
0.9972357,1.0,LA_T_3800128
0.98287624,1.0,LA_T_3849394
0.99635243,1.0,LA_T_3863256
0.9970317,1.0,LA_T_3940741
0.9961047,1.0,LA_T_3997999
0.99542135,1.0,LA_T_4006473
0.99775344,1.0,LA_T_4016629
0.987837,1.0,LA_T_4082289
0.99678254,1.0,LA_T_4082543
0.9959078,1.0,LA_T_4106184
0.99753296,1.0,LA_T_4208793
0.99606127,1.0,LA_T_4222487
0.9965167,1.0,LA_T_4237487
0.9973469,1.0,LA_T_4328032
0.99703634,1.0,LA_T_4340795
0.9964161,1.0,LA_T_4385199
0.99652064,1.0,LA_T_4437062
0.9042106,1.0,LA_T_4465658
0.99723,1.0,LA_T_4613199
0.9970271,1.0,LA_T_4767849
0.9961957,1.0,LA_T_4806734
0.99686384,1.0,LA_T_4880191
0.99705964,1.0,LA_T_4908294
0.99742424,1.0,LA_T_4948068
0.9971596,1.0,LA_T_5015487
0.9974361,1.0,LA_T_5055455
0.99558264,1.0,LA_T_5070395
0.99650663,1.0,LA_T_5107015
0.9967355,1.0,LA_T_5185181
0.9947767,1.0,LA_T_5196549
0.99741334,1.0,LA_T_5203984
0.9944863,1.0,LA_T_5208293
0.99618053,1.0,LA_T_5225226
0.99715984,1.0,LA_T_5256682
0.995773,1.0,LA_T_5310213
0.9947178,1.0,LA_T_5318410
0.997033,1.0,LA_T_5329371
0.9970777,1.0,LA_T_5354346
0.99613154,1.0,LA_T_5389226
0.99633247,1.0,LA_T_5395818
0.9954745,1.0,LA_T_5416105
0.9964651,1.0,LA_T_5536405
0.99699676,1.0,LA_T_5556882
0.99710745,1.0,LA_T_5559879
0.9968599,1.0,LA_T_5591406
0.99700963,1.0,LA_T_5633537
0.9959787,1.0,LA_T_5636513
0.99669385,1.0,LA_T_5643006
0.9972114,1.0,LA_T_5852033
0.997389,1.0,LA_T_5919166
0.99232554,1.0,LA_T_5928928
0.9964468,1.0,LA_T_5982077
0.9973955,1.0,LA_T_5993087
0.9965179,1.0,LA_T_6034181
0.99574846,1.0,LA_T_6168344
0.99780196,1.0,LA_T_6181186
0.99668187,1.0,LA_T_6230214
0.99141955,1.0,LA_T_6272009
0.99710065,1.0,LA_T_6295754
0.9957359,1.0,LA_T_6333771
0.9976623,1.0,LA_T_6335822
0.99711764,1.0,LA_T_6369047
0.9971336,1.0,LA_T_6400177
0.99703836,1.0,LA_T_6426557
0.9967244,1.0,LA_T_6516553
0.99685115,1.0,LA_T_6529798
0.9967706,1.0,LA_T_6542557
0.99449134,1.0,LA_T_6594624
0.9972579,1.0,LA_T_6653916
0.9970107,1.0,LA_T_6691398
0.996734,1.0,LA_T_6750868
0.996725,1.0,LA_T_6795802
0.99685436,1.0,LA_T_6856821
0.99721634,1.0,LA_T_6918438
0.9974712,1.0,LA_T_6975875
0.9973834,1.0,LA_T_7083555
0.99749017,1.0,LA_T_7101667
0.9971942,1.0,LA_T_7139151
0.9972178,1.0,LA_T_7196016
0.99738795,1.0,LA_T_7238340
0.9973017,1.0,LA_T_7355751
0.99750274,1.0,LA_T_7400642
0.9678679,1.0,LA_T_7427268
0.9969657,1.0,LA_T_7436957
0.9963898,1.0,LA_T_7453626
0.9963882,1.0,LA_T_7545558
0.9951556,1.0,LA_T_7580351
0.99726224,1.0,LA_T_7587186
0.9784055,1.0,LA_T_7612687
0.9969903,1.0,LA_T_7642472
0.9839138,1.0,LA_T_7721555
0.98917574,1.0,LA_T_7769491
0.99650025,1.0,LA_T_7773948
0.9953348,1.0,LA_T_7841057
0.99617434,1.0,LA_T_7842782
0.9974153,1.0,LA_T_7997674
0.98777956,1.0,LA_T_8039759
0.99603194,1.0,LA_T_8042929
0.9936121,1.0,LA_T_8083880
0.9900832,1.0,LA_T_8109143
0.99759966,1.0,LA_T_8130084
0.99741226,1.0,LA_T_8201617
0.99729604,1.0,LA_T_8203837
0.9965024,1.0,LA_T_8253763
0.9948061,1.0,LA_T_8312316
0.9963217,1.0,LA_T_8326336
0.9969699,1.0,LA_T_8326861
0.9960375,1.0,LA_T_8343013
0.99755496,1.0,LA_T_8412696
0.9961992,1.0,LA_T_8435783
0.98791677,1.0,LA_T_8477808
0.9973418,1.0,LA_T_8500196
0.99726874,1.0,LA_T_8513575
0.996083,1.0,LA_T_8555100
0.9970855,1.0,LA_T_8650769
0.99761367,1.0,LA_T_8664283
0.9957897,1.0,LA_T_8685355
0.99651825,1.0,LA_T_8770792
0.99324846,1.0,LA_T_8789629
0.9949115,1.0,LA_T_8790533
0.99719894,1.0,LA_T_8838550
0.9957723,1.0,LA_T_8913524
0.992618,1.0,LA_T_8942427
0.9972554,1.0,LA_T_9014205
0.99762243,1.0,LA_T_9058311
0.99420124,1.0,LA_T_9100205
0.9955249,1.0,LA_T_9158527
0.99571383,1.0,LA_T_9178071
0.99731773,1.0,LA_T_9196856
0.99721897,1.0,LA_T_9226984
0.9966538,1.0,LA_T_9227799
0.99755055,1.0,LA_T_9241685
0.9961991,1.0,LA_T_9267192
0.99745125,1.0,LA_T_9342842
0.9976419,1.0,LA_T_9394275
0.9924232,1.0,LA_T_9503077
0.9975032,1.0,LA_T_9516183
0.99613035,1.0,LA_T_9526398
0.9975151,1.0,LA_T_9641561
0.99709344,1.0,LA_T_9663428
0.99690884,1.0,LA_T_9726035
0.9966449,1.0,LA_T_9733735
0.99717015,1.0,LA_T_9806148
0.99737036,1.0,LA_T_9860705
0.9959009,1.0,LA_T_9892820
0.9971909,1.0,LA_T_1010949
0.9933925,1.0,LA_T_1299678
0.9939709,1.0,LA_T_1318171
0.9969132,1.0,LA_T_1380103
0.99734515,1.0,LA_T_1569042
0.9968078,1.0,LA_T_1641167
0.99553525,1.0,LA_T_1745756
0.997672,1.0,LA_T_1858949
0.9967372,1.0,LA_T_1882617
0.99641293,1.0,LA_T_1919494
0.9951798,1.0,LA_T_1939554
0.9979371,1.0,LA_T_1949444
0.99689806,1.0,LA_T_2017802
0.9961511,1.0,LA_T_2030741
0.996563,1.0,LA_T_2053735
0.9964849,1.0,LA_T_2056200
0.996507,1.0,LA_T_2087703
0.99750805,1.0,LA_T_2098504
0.99695337,1.0,LA_T_2099752
0.9957526,1.0,LA_T_2105383
0.993863,1.0,LA_T_2129543
0.997101,1.0,LA_T_2171743
0.99365014,1.0,LA_T_2265176
0.9950612,1.0,LA_T_2289114
0.9951746,1.0,LA_T_2292017
0.99737453,1.0,LA_T_2321367
0.99530786,1.0,LA_T_2334590
0.9965096,1.0,LA_T_2415522
0.99356705,1.0,LA_T_2420983
0.99572754,1.0,LA_T_2479838
0.9956483,1.0,LA_T_2492466
0.99492776,1.0,LA_T_2517793
0.99731773,1.0,LA_T_2550684
0.99461573,1.0,LA_T_2559276
0.9953566,1.0,LA_T_2577245
0.9978927,1.0,LA_T_2581484
0.99645114,1.0,LA_T_2590787
0.9928421,1.0,LA_T_2943017
0.99234915,1.0,LA_T_2958575
0.9954336,1.0,LA_T_2972405
0.99350184,1.0,LA_T_2976634
0.9953418,1.0,LA_T_2989637
0.99701583,1.0,LA_T_2990942
0.98546636,1.0,LA_T_3023824
0.99698454,1.0,LA_T_3065966
0.9967524,1.0,LA_T_3066517
0.98825,1.0,LA_T_3129565
0.99368215,1.0,LA_T_3144940
0.9956963,1.0,LA_T_3331975
0.9930636,1.0,LA_T_3510282
0.99170566,1.0,LA_T_3609067
0.9965912,1.0,LA_T_3668128
0.9975085,1.0,LA_T_3707825
0.9967229,1.0,LA_T_3728467
0.9962334,1.0,LA_T_3745671
0.9973713,1.0,LA_T_3774983
0.99303573,1.0,LA_T_3835518
0.99747974,1.0,LA_T_3944638
0.99736637,1.0,LA_T_3965671
0.9976362,1.0,LA_T_3981910
0.9965193,1.0,LA_T_3996168
0.9971117,1.0,LA_T_4069747
0.9965842,1.0,LA_T_4101390
0.9953145,1.0,LA_T_4115200
0.99664885,1.0,LA_T_4127674
0.9898567,1.0,LA_T_4136085
0.9965323,1.0,LA_T_4141340
0.9950799,1.0,LA_T_4144922
0.9952975,1.0,LA_T_4223032
0.9965815,1.0,LA_T_4240830
0.9946826,1.0,LA_T_4253372
0.9953713,1.0,LA_T_4314415
0.9935428,1.0,LA_T_4330571
0.9975199,1.0,LA_T_4360190
0.95431304,1.0,LA_T_4456435
0.9933888,1.0,LA_T_4548965
0.9974396,1.0,LA_T_4564704
0.9963676,1.0,LA_T_4583071
0.9692476,1.0,LA_T_4597853
0.99479127,1.0,LA_T_4750613
0.9962883,1.0,LA_T_4778741
0.9962112,1.0,LA_T_4801901
0.99757665,1.0,LA_T_4810884
0.99725986,1.0,LA_T_4823999
0.99703836,1.0,LA_T_4872972
0.9938207,1.0,LA_T_4875691
0.99802315,1.0,LA_T_4973806
0.9966717,1.0,LA_T_4974079
0.99700207,1.0,LA_T_4989128
0.99615186,1.0,LA_T_5111998
0.9921101,1.0,LA_T_5158944
0.99795026,1.0,LA_T_5160718
0.98356134,1.0,LA_T_5195897
0.9866614,1.0,LA_T_5202251
0.9971487,1.0,LA_T_5216820
0.99419266,1.0,LA_T_5234515
0.9829836,1.0,LA_T_5241083
0.997561,1.0,LA_T_5265141
0.99313617,1.0,LA_T_5313554
0.9944465,1.0,LA_T_5415306
0.99760216,1.0,LA_T_5436900
0.9966889,1.0,LA_T_5477441
0.9970259,1.0,LA_T_5656002
0.99341583,1.0,LA_T_5688156
0.9958116,1.0,LA_T_5741551
0.9970969,1.0,LA_T_5743010
0.9974655,1.0,LA_T_5774036
0.99569905,1.0,LA_T_5850667
0.9962131,1.0,LA_T_5861272
0.9971405,1.0,LA_T_5909146
0.95160365,1.0,LA_T_5926776
0.9967692,1.0,LA_T_5949876
0.99572855,1.0,LA_T_6021370
0.9836543,1.0,LA_T_6022320
0.9968279,1.0,LA_T_6025930
0.992924,1.0,LA_T_6063416
0.9968675,1.0,LA_T_6066514
0.9975406,1.0,LA_T_6101512
0.9963146,1.0,LA_T_6158637
0.99741757,1.0,LA_T_6174387
0.99502987,1.0,LA_T_6228044
0.9879651,1.0,LA_T_6322304
0.99768746,1.0,LA_T_6394628
0.99629825,1.0,LA_T_6441809
0.9954797,1.0,LA_T_6584688
0.99360836,1.0,LA_T_6628675
0.9844951,1.0,LA_T_6669592
0.9963373,1.0,LA_T_6733358
0.995548,1.0,LA_T_6738842
0.9966546,1.0,LA_T_6761774
0.99768746,1.0,LA_T_6766154
0.9968989,1.0,LA_T_6802806
0.99481,1.0,LA_T_6884690
0.99703276,1.0,LA_T_6954807
0.9946931,1.0,LA_T_7017255
0.9899249,1.0,LA_T_7030888
0.99587846,1.0,LA_T_7063255
0.9974517,1.0,LA_T_7082730
0.9967608,1.0,LA_T_7093149
0.99661225,1.0,LA_T_7202493
0.9950761,1.0,LA_T_7309091
0.99104184,1.0,LA_T_7314991
0.9926046,1.0,LA_T_7378983
0.996527,1.0,LA_T_7439300
0.9956381,1.0,LA_T_7460595
0.9965802,1.0,LA_T_7479215
0.99762386,1.0,LA_T_7552441
0.99550855,1.0,LA_T_7601866
0.9977659,1.0,LA_T_7665189
0.99727446,1.0,LA_T_7748618
0.99794847,1.0,LA_T_7760612
0.9888677,1.0,LA_T_7766862
0.9975032,1.0,LA_T_7780386
0.9974648,1.0,LA_T_7796692
0.99773896,1.0,LA_T_7970267
0.99006313,1.0,LA_T_7975097
0.99600863,1.0,LA_T_7998448
0.9951633,1.0,LA_T_8078030
0.9913728,1.0,LA_T_8154726
0.99640155,1.0,LA_T_8253083
0.9952024,1.0,LA_T_8317434
0.98599863,1.0,LA_T_8330249
0.9951704,1.0,LA_T_8372878
0.9953576,1.0,LA_T_8385912
0.9973449,1.0,LA_T_8611384
0.9967738,1.0,LA_T_8678518
0.9973719,1.0,LA_T_8715597
0.99685365,1.0,LA_T_8751950
0.9969283,1.0,LA_T_8778147
0.99735826,1.0,LA_T_8804300
0.9950329,1.0,LA_T_8811619
0.9897606,1.0,LA_T_8813897
0.9967064,1.0,LA_T_8862388
0.97780937,1.0,LA_T_8863057
0.9947023,1.0,LA_T_8881515
